employee_id,year,seniority_level,salary_usd
148,2021,Senior,58737.22
148,2022,Lead,61917.5
148,2023,Manager,68461.3
148,2024,Manager,71100.7
148,2025,Director,78175.34
149,2021,Junior,74017.55
149,2022,Mid,76084.48
149,2023,Mid,78554.9
149,2024,Mid,80993.07
149,2025,Mid,83522.61
150,2015,Mid,170501.46
150,2016,Mid,175768.39
150,2017,Senior,181570.4
150,2018,Senior,191028.83
150,2019,Senior,199703.26
150,2020,Lead,216748.29
150,2021,Manager,231180.12
150,2022,Manager,236692.2
150,2023,Manager,246781.18
150,2024,Manager,258842.37
150,2025,Manager,269505.5
151,2020,Mid,101406.0
151,2021,Mid,105046.79
151,2022,Senior,109547.05
151,2023,Lead,117294.24
151,2024,Manager,127393.53
151,2025,Director,148029.63
152,2021,Senior,132659.79
152,2022,Senior,136864.88
152,2023,Senior,142797.09
152,2024,Senior,146538.75
152,2025,Senior,151939.47
153,2014,Mid,114804.35
153,2015,Mid,119558.39
153,2016,Mid,122142.25
153,2017,Mid,127841.97
153,2018,Senior,128481.04
153,2019,Senior,133147.59
153,2020,Lead,139488.08
153,2021,Lead,146354.99
153,2022,Manager,151199.55
153,2023,Manager,156346.04
153,2024,Manager,160635.4
153,2025,Director,172211.11
154,2017,Senior,146517.96
154,2018,Senior,154129.04
154,2019,Senior,159985.8
154,2020,Senior,168330.81
154,2021,Senior,173809.83
154,2022,Senior,182097.08
154,2023,Senior,192282.79
154,2024,Senior,200775.19
154,2025,Senior,209756.22
155,2022,Junior,26544.45
155,2023,Junior,27238.61
155,2024,Junior,28589.86
155,2025,Mid,33544.55
156,2017,Mid,92272.41
156,2018,Mid,95794.42
156,2019,Mid,99552.6
156,2020,Mid,102264.82
156,2021,Mid,105692.79
156,2022,Mid,109563.95
156,2023,Mid,113747.45
156,2024,Mid,116660.44
156,2025,Mid,121690.11
157,2022,Junior,75639.18
157,2023,Junior,78232.23
157,2024,Junior,81019.59
157,2025,Mid,82919.79
158,2014,Mid,41312.45
158,2015,Mid,42927.13
158,2016,Mid,44179.88
158,2017,Mid,45651.7
158,2018,Senior,56750.23
158,2019,Senior,58370.81
158,2020,Senior,59853.89
158,2021,Senior,62922.16
158,2022,Lead,72761.35
158,2023,Manager,82399.5
158,2024,Director,94530.96
158,2025,Director,97181.48
159,2020,Mid,58818.59
159,2021,Mid,60094.72
159,2022,Mid,61890.55
159,2023,Senior,64964.1
159,2024,Senior,67782.77
159,2025,Senior,69432.01
160,2021,Mid,46261.51
160,2022,Mid,48372.11
160,2023,Mid,50381.6
160,2024,Mid,52339.89
160,2025,Mid,54147.73
161,2017,Senior,119104.15
161,2018,Lead,116955.64
161,2019,Manager,123482.1
161,2020,Manager,129143.81
161,2021,Manager,134549.22
161,2022,Manager,139089.57
161,2023,Manager,144151.33
161,2024,Director,149224.9
161,2025,Director,154269.54
162,2025,Mid,69828.81
163,2014,Lead,78943.29
163,2015,Lead,82958.24
163,2016,Lead,87935.99
163,2017,Lead,93486.15
163,2018,Lead,96536.67
163,2019,Lead,103517.18
163,2020,Lead,109476.92
163,2021,Lead,114832.25
163,2022,Lead,121031.94
163,2023,Lead,127595.1
163,2024,Lead,135117.61
163,2025,Lead,140927.41
164,2022,Senior,90000.58
164,2023,Lead,98221.4
164,2024,Manager,107517.89
164,2025,Director,116343.63
165,2024,Mid,88535.67
165,2025,Mid,91499.28
166,2021,Manager,141326.18
166,2022,Manager,149163.67
166,2023,Manager,156895.11
166,2024,Manager,166132.59
166,2025,Manager,173570.2
167,2019,Senior,146189.68
167,2020,Senior,151838.24
167,2021,Senior,157139.09
167,2022,Senior,163353.2
167,2023,Senior,171258.43
167,2024,Senior,177220.7
167,2025,Senior,186004.54
168,2022,Mid,60900.22
168,2023,Senior,64335.85
168,2024,Senior,67123.4
168,2025,Senior,69177.86
169,2024,Mid,76918.81
169,2025,Senior,83629.44
170,2019,Junior,56647.6
170,2020,Mid,60766.24
170,2021,Mid,63491.0
170,2022,Mid,66668.06
170,2023,Mid,69616.75
170,2024,Mid,71366.6
170,2025,Mid,75267.88
171,2024,Mid,61393.01
171,2025,Senior,63389.62
172,2014,Senior,98829.17
172,2015,Senior,102756.14
172,2016,Senior,107388.93
172,2017,Lead,109444.64
172,2018,Lead,116749.11
172,2019,Lead,122083.12
172,2020,Lead,127315.11
172,2021,Manager,132105.94
172,2022,Manager,138828.28
172,2023,Manager,144251.84
172,2024,Manager,148103.36
172,2025,Director,153625.81
173,2014,Manager,96252.97
173,2015,Manager,99172.02
173,2016,Manager,104033.01
173,2017,Manager,106596.47
173,2018,Manager,109359.71
173,2019,Manager,113626.11
173,2020,Manager,119035.68
173,2021,Manager,122404.61
173,2022,Manager,126750.36
173,2023,Manager,132483.9
173,2024,Manager,138539.47
173,2025,Manager,143287.65
174,2018,Mid,123261.89
174,2019,Senior,123339.71
174,2020,Senior,128885.47
174,2021,Lead,132863.51
174,2022,Lead,136735.73
174,2023,Lead,140852.41
174,2024,Lead,147686.75
174,2025,Manager,153282.84
175,2023,Junior,76774.59
175,2024,Mid,79790.12
175,2025,Mid,81551.17
176,2024,Mid,123343.45
176,2025,Mid,127660.14
177,2023,Mid,117663.47
177,2024,Mid,125319.18
177,2025,Mid,130779.46
178,2016,Mid,167885.95
178,2017,Mid,176135.94
178,2018,Mid,184725.32
178,2019,Mid,192436.65
178,2020,Mid,202622.54
178,2021,Mid,209654.62
178,2022,Mid,217730.21
178,2023,Mid,226344.89
178,2024,Mid,235008.83
178,2025,Mid,244783.54
179,2015,Lead,227393.99
179,2016,Lead,239630.59
179,2017,Lead,251609.78
179,2018,Lead,265062.04
179,2019,Lead,277245.69
179,2020,Lead,294529.03
179,2021,Lead,310387.0
179,2022,Lead,329402.81
179,2023,Lead,344030.23
179,2024,Lead,365617.91
179,2025,Lead,373589.91
180,2017,Senior,128288.09
180,2018,Senior,133436.3
180,2019,Senior,138218.81
180,2020,Senior,144026.22
180,2021,Senior,148979.7
180,2022,Senior,154818.43
180,2023,Senior,159190.32
180,2024,Senior,165131.61
180,2025,Senior,173385.75
181,2023,Junior,69623.98
181,2024,Junior,71812.02
181,2025,Junior,73930.72
182,2015,Senior,101733.15
182,2016,Senior,105798.12
182,2017,Senior,108829.83
182,2018,Senior,112591.54
182,2019,Senior,116061.83
182,2020,Senior,120106.22
182,2021,Senior,123368.51
182,2022,Senior,129197.72
182,2023,Senior,132261.43
182,2024,Senior,138708.4
182,2025,Senior,141670.99
183,2017,Junior,83021.13
183,2018,Junior,86680.35
183,2019,Mid,88897.66
183,2020,Senior,94601.48
183,2021,Senior,99609.79
183,2022,Senior,102662.83
183,2023,Senior,106744.75
183,2024,Lead,117804.5
183,2025,Lead,123055.28
184,2021,Junior,77091.21
184,2022,Mid,77068.05
184,2023,Mid,80397.17
184,2024,Mid,82439.8
184,2025,Senior,86192.09
185,2023,Senior,115233.24
185,2024,Senior,118872.34
185,2025,Senior,123682.63
186,2023,Lead,358322.06
186,2024,Lead,376597.02
186,2025,Lead,388971.54
187,2019,Mid,99389.0
187,2020,Mid,103089.17
187,2021,Senior,107818.26
187,2022,Lead,115007.21
187,2023,Lead,120692.62
187,2024,Lead,124447.98
187,2025,Manager,136224.86
188,2021,Senior,61617.95
188,2022,Senior,64670.32
188,2023,Senior,66550.91
188,2024,Senior,68651.5
188,2025,Senior,71933.43
189,2023,Senior,122079.55
189,2024,Senior,127773.35
189,2025,Senior,132976.02
190,2018,Mid,80402.95
190,2019,Mid,85100.94
190,2020,Senior,94181.67
190,2021,Senior,99435.44
190,2022,Senior,104248.44
190,2023,Lead,118209.53
190,2024,Lead,123207.5
190,2025,Lead,130525.9
191,2017,Senior,105748.8
191,2018,Senior,110955.92
191,2019,Senior,116037.75
191,2020,Senior,119685.62
191,2021,Senior,125348.16
191,2022,Lead,125391.71
191,2023,Manager,130378.47
191,2024,Director,141158.67
191,2025,Director,144965.6
192,2022,Junior,62477.31
192,2023,Mid,64278.32
192,2024,Senior,69170.65
192,2025,Lead,78039.58
193,2021,Lead,170625.71
193,2022,Lead,179987.41
193,2023,Lead,187390.81
193,2024,Manager,179072.22
193,2025,Manager,188230.94
194,2022,Senior,188434.21
194,2023,Senior,193608.63
194,2024,Lead,216302.04
194,2025,Lead,228810.65
195,2024,Junior,24135.46
195,2025,Junior,24923.35
196,2020,Senior,143932.74
196,2021,Senior,153480.1
196,2022,Senior,161658.69
196,2023,Senior,170279.5
196,2024,Senior,180592.75
196,2025,Senior,187310.39
197,2025,Director,203630.88
198,2015,Senior,149456.31
198,2016,Senior,157210.84
198,2017,Senior,164000.77
198,2018,Senior,168266.15
198,2019,Senior,173981.52
198,2020,Senior,182145.37
198,2021,Senior,190083.17
198,2022,Senior,197877.36
198,2023,Senior,209945.75
198,2024,Senior,223277.76
198,2025,Senior,230237.17
199,2024,Mid,58574.61
199,2025,Mid,61459.31
200,2023,Mid,98687.08
200,2024,Mid,101800.62
200,2025,Mid,104180.84
201,2023,Junior,29338.15
201,2024,Mid,32525.2
201,2025,Mid,33459.98
202,2022,Junior,118568.84
202,2023,Junior,122450.1
202,2024,Junior,129304.71
202,2025,Junior,134271.41
203,2016,Director,240854.11
203,2017,VP,250787.6
203,2018,VP,264784.04
203,2019,VP,278241.2
203,2020,VP,287952.21
203,2021,VP,305141.93
203,2022,VP,323433.37
203,2023,VP,334703.48
203,2024,VP,347978.66
203,2025,VP,364051.18
204,2014,Manager,216697.08
204,2015,Manager,224300.19
204,2016,Manager,233749.75
204,2017,Manager,239023.95
204,2018,Manager,247332.7
204,2019,Manager,256907.86
204,2020,Manager,263367.17
204,2021,Manager,273691.49
204,2022,Manager,285381.28
204,2023,Manager,291492.22
204,2024,Manager,301823.37
204,2025,Manager,310408.81
205,2022,Senior,150341.81
205,2023,Senior,155322.33
205,2024,Senior,161564.64
205,2025,Senior,168789.93
206,2019,Junior,92028.92
206,2020,Mid,99193.18
206,2021,Mid,104903.46
206,2022,Mid,108693.26
206,2023,Senior,120753.84
206,2024,Senior,125465.45
206,2025,Lead,143551.55
207,2021,Mid,69746.24
207,2022,Mid,73047.7
207,2023,Senior,76256.2
207,2024,Senior,78644.27
207,2025,Senior,83254.37
208,2017,Junior,95279.69
208,2018,Junior,100300.6
208,2019,Mid,112243.42
208,2020,Mid,115488.97
208,2021,Mid,118110.06
208,2022,Mid,122681.62
208,2023,Mid,127088.3
208,2024,Mid,130516.99
208,2025,Senior,145436.09
209,2016,Lead,59629.94
209,2017,Lead,61961.61
209,2018,Lead,63857.72
209,2019,Lead,66719.67
209,2020,Lead,69835.9
209,2021,Lead,72305.97
209,2022,Lead,76454.66
209,2023,Lead,80832.42
209,2024,Lead,83038.27
209,2025,Lead,86555.87
210,2021,Senior,291094.24
210,2022,Senior,298175.11
210,2023,Senior,306451.32
210,2024,Senior,314348.3
210,2025,Senior,324317.7
211,2022,Junior,34332.44
211,2023,Mid,38615.84
211,2024,Senior,45796.37
211,2025,Lead,54374.52
212,2019,Mid,55714.99
212,2020,Mid,58738.84
212,2021,Mid,61002.47
212,2022,Mid,62626.19
212,2023,Mid,64853.99
212,2024,Mid,66680.83
212,2025,Mid,69275.16
213,2021,Mid,66081.21
213,2022,Mid,68621.73
213,2023,Mid,71820.26
213,2024,Mid,76152.22
213,2025,Mid,79408.54
214,2017,Mid,129651.98
214,2018,Mid,135418.62
214,2019,Mid,140990.33
214,2020,Mid,145829.71
214,2021,Mid,152591.16
214,2022,Mid,157856.16
214,2023,Mid,166511.66
214,2024,Mid,175150.48
214,2025,Mid,180798.21
215,2018,Mid,37780.96
215,2019,Senior,38746.05
215,2020,Lead,41509.74
215,2021,Lead,42578.5
215,2022,Lead,43892.53
215,2023,Lead,45730.98
215,2024,Lead,47311.07
215,2025,Manager,49311.17
216,2015,Lead,164973.69
216,2016,Lead,173045.11
216,2017,Lead,179072.39
216,2018,Lead,187290.85
216,2019,Lead,193914.21
216,2020,Lead,198195.0
216,2021,Lead,206633.76
216,2022,Lead,212182.2
216,2023,Lead,220022.87
216,2024,Lead,225211.46
216,2025,Lead,235708.43
217,2024,VP,218362.89
217,2025,VP,231342.99
218,2015,Senior,167853.26
218,2016,Senior,177324.89
218,2017,Senior,183969.12
218,2018,Senior,191937.45
218,2019,Senior,200135.38
218,2020,Senior,209328.5
218,2021,Senior,216297.98
218,2022,Senior,223632.07
218,2023,Senior,231143.41
218,2024,Senior,238061.25
218,2025,Senior,246292.78
219,2023,Director,108891.79
219,2024,Director,112902.07
219,2025,Director,115862.66
220,2025,Mid,46810.98
221,2021,Mid,50204.86
221,2022,Mid,52005.1
221,2023,Mid,53054.94
221,2024,Mid,54666.57
221,2025,Mid,57081.19
222,2021,Intern,43716.66
222,2022,Intern,46022.21
222,2023,Intern,49178.0
222,2024,Intern,52817.77
222,2025,Intern,55899.61
223,2019,Director,117307.65
223,2020,Director,123141.1
223,2021,Director,126198.89
223,2022,Director,131336.76
223,2023,Director,136313.19
223,2024,Director,141972.69
223,2025,Director,147870.66
224,2018,Mid,85972.82
224,2019,Senior,89289.12
224,2020,Senior,91708.32
224,2021,Lead,99104.22
224,2022,Lead,102909.51
224,2023,Manager,111145.85
224,2024,Manager,116004.04
224,2025,Manager,121392.24
225,2019,Mid,105525.06
225,2020,Mid,109159.06
225,2021,Mid,114380.58
225,2022,Mid,120624.15
225,2023,Senior,126834.82
225,2024,Senior,131063.83
225,2025,Senior,135725.21
226,2020,Junior,64143.35
226,2021,Junior,67114.14
226,2022,Junior,68895.8
226,2023,Junior,70682.27
226,2024,Junior,73779.21
226,2025,Junior,76728.77
227,2017,Mid,43929.51
227,2018,Mid,45570.79
227,2019,Mid,46765.27
227,2020,Mid,48333.74
227,2021,Mid,49800.24
227,2022,Mid,51802.16
227,2023,Mid,53652.99
227,2024,Mid,56151.78
227,2025,Mid,58510.49
228,2018,Mid,79821.8
228,2019,Senior,91791.83
228,2020,Senior,98635.63
228,2021,Lead,109796.78
228,2022,Lead,114220.7
228,2023,Lead,120532.02
228,2024,Lead,127506.74
228,2025,Manager,136852.67
229,2023,Senior,41959.64
229,2024,Senior,43595.71
229,2025,Senior,45748.6
230,2020,Mid,110424.79
230,2021,Mid,114996.81
230,2022,Mid,120725.64
230,2023,Mid,125484.99
230,2024,Mid,130889.11
230,2025,Mid,134934.14
231,2014,Senior,51717.5
231,2015,Senior,53267.33
231,2016,Senior,54557.54
231,2017,Senior,56960.19
231,2018,Senior,58149.65
231,2019,Senior,60715.89
231,2020,Senior,62207.34
231,2021,Senior,63997.17
231,2022,Senior,66278.28
231,2023,Senior,69513.65
231,2024,Senior,72521.19
231,2025,Senior,75568.13
232,2015,Mid,86940.29
232,2016,Senior,91982.78
232,2017,Senior,95669.96
232,2018,Senior,98159.33
232,2019,Senior,100757.0
232,2020,Senior,106626.47
232,2021,Senior,111951.71
232,2022,Senior,116598.0
232,2023,Senior,123346.77
232,2024,Senior,130729.71
232,2025,Senior,136047.89
233,2017,Junior,66573.29
233,2018,Junior,68885.31
233,2019,Junior,72254.69
233,2020,Junior,74394.96
233,2021,Mid,78395.87
233,2022,Mid,81513.99
233,2023,Senior,89515.56
233,2024,Senior,93229.42
233,2025,Lead,106355.6
234,2025,Senior,107453.18
235,2021,Mid,131680.76
235,2022,Mid,139130.37
235,2023,Mid,146432.79
235,2024,Mid,153883.28
235,2025,Mid,161305.51
236,2020,Mid,89313.44
236,2021,Mid,92100.9
236,2022,Mid,95440.89
236,2023,Senior,101501.27
236,2024,Senior,104691.46
236,2025,Senior,108046.1
237,2022,Senior,103178.35
237,2023,Senior,105874.04
237,2024,Senior,111427.91
237,2025,Senior,117114.2
238,2024,Junior,37511.81
238,2025,Junior,39558.5
239,2023,Mid,91287.41
239,2024,Senior,98074.59
239,2025,Senior,102503.42
240,2017,Junior,54554.02
240,2018,Junior,56729.46
240,2019,Junior,58410.41
240,2020,Junior,62066.83
240,2021,Junior,64999.58
240,2022,Junior,68368.96
240,2023,Junior,70681.29
240,2024,Junior,74265.09
240,2025,Junior,76946.28
241,2019,Junior,51346.26
241,2020,Junior,53991.34
241,2021,Junior,55651.54
241,2022,Junior,57458.06
241,2023,Junior,60158.17
241,2024,Junior,62379.99
241,2025,Junior,63792.68
242,2016,Mid,93606.8
242,2017,Senior,93505.2
242,2018,Senior,96158.03
242,2019,Senior,100069.82
242,2020,Senior,102408.2
242,2021,Lead,105640.08
242,2022,Manager,111872.07
242,2023,Manager,115010.87
242,2024,Manager,117493.79
242,2025,Director,127067.95
243,2014,Junior,117520.46
243,2015,Junior,122932.91
243,2016,Junior,125767.55
243,2017,Junior,128722.41
243,2018,Mid,123202.29
243,2019,Mid,126246.15
243,2020,Mid,129645.64
243,2021,Mid,133800.72
243,2022,Mid,138376.76
243,2023,Mid,145098.56
243,2024,Mid,148831.58
243,2025,Mid,153675.65
244,2016,Junior,50531.59
244,2017,Junior,54208.39
244,2018,Junior,57316.21
244,2019,Junior,59797.72
244,2020,Junior,62521.03
244,2021,Junior,64827.18
244,2022,Junior,66811.36
244,2023,Mid,71507.03
244,2024,Mid,76028.62
244,2025,Mid,80130.86
245,2020,Senior,188001.83
245,2021,Senior,193800.16
245,2022,Senior,198989.7
245,2023,Senior,208754.27
245,2024,Senior,216251.94
245,2025,Senior,224506.68
246,2019,Junior,117355.43
246,2020,Junior,121934.17
246,2021,Junior,126685.94
246,2022,Junior,131513.52
246,2023,Junior,136375.21
246,2024,Junior,141541.95
246,2025,Junior,145462.35
247,2023,Mid,63061.15
247,2024,Mid,65734.21
247,2025,Mid,68743.84
248,2015,Junior,105775.79
248,2016,Junior,110914.29
248,2017,Junior,113498.32
248,2018,Junior,119116.71
248,2019,Junior,125103.66
248,2020,Junior,129418.83
248,2021,Junior,133949.39
248,2022,Junior,140504.18
248,2023,Junior,148561.91
248,2024,Junior,154329.78
248,2025,Junior,164533.09
249,2015,Junior,46930.66
249,2016,Mid,50859.43
249,2017,Mid,53333.45
249,2018,Mid,55420.98
249,2019,Senior,62963.85
249,2020,Senior,65879.19
249,2021,Senior,68688.73
249,2022,Lead,74563.05
249,2023,Lead,77915.52
249,2024,Lead,82065.75
249,2025,Manager,91736.45
250,2015,Senior,101160.56
250,2016,Senior,105769.41
250,2017,Senior,110606.73
250,2018,Senior,113796.78
250,2019,Senior,116227.66
250,2020,Senior,121842.04
250,2021,Senior,127873.56
250,2022,Senior,132212.09
250,2023,Senior,138765.16
250,2024,Senior,145253.46
250,2025,Senior,149517.5
251,2017,Junior,77564.63
251,2018,Mid,79275.61
251,2019,Mid,82827.58
251,2020,Mid,86059.59
251,2021,Mid,89095.95
251,2022,Senior,96261.65
251,2023,Senior,99419.21
251,2024,Senior,101499.6
251,2025,Senior,105426.34
252,2016,Junior,41690.31
252,2017,Junior,43096.45
252,2018,Junior,45138.66
252,2019,Junior,47366.68
252,2020,Junior,49544.04
252,2021,Junior,52106.59
252,2022,Junior,55445.86
252,2023,Junior,57692.91
252,2024,Junior,61136.06
252,2025,Mid,61675.28
253,2025,Senior,140162.96
254,2025,Mid,92050.17
255,2023,Lead,118205.82
255,2024,Manager,122806.55
255,2025,Manager,126805.6
256,2025,Junior,64450.57
257,2020,Junior,75493.17
257,2021,Junior,79836.38
257,2022,Junior,82085.9
257,2023,Mid,82051.64
257,2024,Mid,85240.66
257,2025,Mid,89913.31
258,2023,Junior,40607.48
258,2024,Mid,42997.89
258,2025,Mid,44498.68
259,2019,Junior,26974.35
259,2020,Junior,27704.47
259,2021,Junior,28849.21
259,2022,Junior,29429.5
259,2023,Junior,30620.99
259,2024,Junior,31264.22
259,2025,Junior,32385.32
260,2022,Senior,89610.77
260,2023,Senior,93597.79
260,2024,Senior,97026.89
260,2025,Senior,102405.43
261,2019,Mid,58769.4
261,2020,Mid,61790.5
261,2021,Senior,72758.22
261,2022,Lead,87159.88
261,2023,Manager,98763.6
261,2024,Manager,102290.12
261,2025,Director,122161.69
262,2016,Junior,55194.4
262,2017,Junior,58159.46
262,2018,Junior,59770.55
262,2019,Junior,61688.45
262,2020,Junior,64550.02
262,2021,Mid,71635.23
262,2022,Mid,73264.95
262,2023,Mid,75726.69
262,2024,Mid,78939.16
262,2025,Mid,82397.51
263,2020,Junior,132027.71
263,2021,Junior,138547.2
263,2022,Junior,144481.49
263,2023,Mid,144533.34
263,2024,Senior,150052.18
263,2025,Senior,154009.83
264,2020,Junior,30961.68
264,2021,Junior,31887.05
264,2022,Junior,33401.77
264,2023,Junior,34633.99
264,2024,Junior,36519.71
264,2025,Junior,37737.2
265,2015,Junior,57821.25
265,2016,Junior,60580.3
265,2017,Junior,63464.42
265,2018,Junior,66089.13
265,2019,Junior,69581.33
265,2020,Junior,72260.21
265,2021,Junior,75265.08
265,2022,Junior,77516.7
265,2023,Junior,81695.0
265,2024,Mid,84276.33
265,2025,Mid,87892.41
266,2015,Intern,20562.84
266,2016,Intern,21717.1
266,2017,Intern,23091.29
266,2018,Intern,24518.74
266,2019,Junior,28243.19
266,2020,Junior,29486.72
266,2021,Mid,35906.15
266,2022,Mid,37523.1
266,2023,Mid,39530.0
266,2024,Mid,41253.1
266,2025,Mid,43140.72
267,2023,Junior,93122.11
267,2024,Mid,97512.47
267,2025,Mid,101152.94
268,2019,Junior,69007.92
268,2020,Junior,71909.58
268,2021,Mid,76694.48
268,2022,Mid,79306.77
268,2023,Mid,83124.75
268,2024,Mid,86184.22
268,2025,Mid,88522.77
269,2014,Mid,69044.6
269,2015,Mid,71216.78
269,2016,Mid,74236.92
269,2017,Mid,77832.33
269,2018,Mid,81236.27
269,2019,Mid,84030.76
269,2020,Mid,88120.66
269,2021,Mid,91886.72
269,2022,Mid,94115.87
269,2023,Mid,97917.76
269,2024,Mid,100955.68
269,2025,Mid,105146.56
270,2018,Mid,264934.12
270,2019,Mid,277172.83
270,2020,Mid,284129.37
270,2021,Mid,293460.81
270,2022,Mid,307589.93
270,2023,Mid,317109.04
270,2024,Mid,327994.19
270,2025,Mid,342254.53
271,2019,Senior,206587.63
271,2020,Senior,219031.26
271,2021,Senior,224922.0
271,2022,Senior,237319.36
271,2023,Senior,246882.95
271,2024,Senior,259311.66
271,2025,Senior,267531.32
272,2021,Mid,124954.17
272,2022,Mid,129172.08
272,2023,Senior,141906.25
272,2024,Senior,146343.55
272,2025,Senior,153488.52
273,2017,Senior,56758.36
273,2018,Senior,58660.07
273,2019,Senior,60510.72
273,2020,Senior,62241.76
273,2021,Senior,64797.11
273,2022,Senior,67751.85
273,2023,Senior,71116.91
273,2024,Senior,74612.65
273,2025,Senior,77506.31
274,2017,Mid,112795.1
274,2018,Senior,111222.21
274,2019,Senior,114741.06
274,2020,Senior,122111.38
274,2021,Senior,126572.53
274,2022,Senior,132264.75
274,2023,Senior,135675.8
274,2024,Senior,143333.89
274,2025,Lead,143284.49
275,2022,Senior,112013.79
275,2023,Lead,114853.85
275,2024,Lead,122438.21
275,2025,Lead,128325.44
276,2022,Mid,62881.02
276,2023,Senior,71188.07
276,2024,Senior,74204.43
276,2025,Senior,77265.57
277,2014,Mid,124429.08
277,2015,Mid,129118.38
277,2016,Mid,132287.61
277,2017,Mid,138869.33
277,2018,Mid,143678.2
277,2019,Mid,151861.29
277,2020,Mid,158517.23
277,2021,Mid,167832.9
277,2022,Mid,175543.74
277,2023,Mid,182837.55
277,2024,Mid,190295.86
277,2025,Mid,199159.53
278,2021,Mid,116321.76
278,2022,Mid,120740.92
278,2023,Mid,126047.6
278,2024,Mid,132373.86
278,2025,Senior,133139.73
279,2015,Mid,116950.52
279,2016,Mid,120093.57
279,2017,Mid,125087.77
279,2018,Mid,129180.84
279,2019,Mid,134310.81
279,2020,Mid,138576.63
279,2021,Mid,141528.82
279,2022,Mid,147365.62
279,2023,Mid,151655.79
279,2024,Mid,155230.39
279,2025,Mid,158492.08
280,2021,Manager,114404.42
280,2022,Manager,120074.34
280,2023,Manager,125659.08
280,2024,Manager,130956.28
280,2025,Manager,137996.27
281,2021,Mid,185805.94
281,2022,Mid,192918.16
281,2023,Mid,200242.93
281,2024,Senior,206869.62
